UserID,Rating,Review,ReviewTime,MealID,mealName,mealType,mealPrice
A31F1QDS40ADOH,5,简直太赞了,1684830400,B009IG59DK,浇汁嫩豆腐,豆制品,11
A26M9KKNS53LGN,5,简直太赞了,1684830400,B009JZTOG8,黑豆浆,饮品,6
A1U5NWJOYH2QQH,4,非常非常好吃,1684830400,B00B1NI9TY,酸枣面,面,10
A328S9RN3U5M68,4,非常非常好吃,1684830400,B00DOS59RE,私家炖羊腩,羊肉,24
A1ZFIJHE5SWQRP,5,简直太赞了,1684830400,B008ZXSUO2,傣族泡酸鸡脚,鸡肉,20
A29IZYCZFQVMGU,5,简直太赞了,1684830400,B009651C9S,云南老奶土豆,素菜,9
A279FUL12R7MBD,5,简直太赞了,1684830400,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
AIS1ZDRCCY4TJ,5,简直太赞了,1684830400,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
A17AIGFMPB611N,1,还算不错,1684830400,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
A3KC1GSOVI0C38,5,简直太赞了,1684830400,B00DI2NTK0,香辣牛筋,牛肉,21
A9V8Z0OL8I16P,5,简直太赞了,1684830400,B00DIX3FIK,蒜香香肠,猪肉,17
A1U11PS71ML0YJ,5,太美味了，强烈推荐！,1684865600,B000J1B1PI,回锅肉,猪肉,34
A1GHUN5HXMHZ89,4,很美味，推荐品尝,1684865600,B0011NHCYM,豉油烧鸡腿,鸡肉,23
A3RGMYN9CBTLP7,5,太美味了，强烈推荐！,1684865600,B0011NHCYM,豉油烧鸡腿,鸡肉,23
A242WIG4XSJYT8,3,非常非常好吃,1684867200,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
A38M39FXVQRQQ5,2,有特色，好吃,1684881600,B005GT575S,香橙鸡翅,鸡肉,19
A17XZA1L9F1STB,5,简直太赞了,1684881600,B00BMFN6ZI,萝卜干烧排骨,猪肉,19
A343KS12TIHHTC,4,非常非常好吃,1684881600,B00CDBTQCW,素鱼焗苦瓜,素菜,10
A1WQS2FTWIO7OG,4,非常非常好吃,1684881600,B004JM9BXM,荠菜春卷,素菜,10
AQE2B2QSZG0HY,5,简直太赞了,1684881600,B005C4FD0Q,黄瓜炒鸡蛋,蛋类,15
A1UL0FO9AGP4LS,4,非常非常好吃,1684881600,B005D63I78,爽口拌菜,佐餐,9
A2GPN2VKS8E77C,5,简直太赞了,1684881600,B00HQBOL60,红烧大虾,海鲜,26
A1TPW86OHXTXFC,3,味道很正,1684881600,B00HWPYPA2,沙丁鱼饼,饼,9
AHXV3DA6QJRPY,5,简直太赞了,1684881600,B00HY7VG9G,芝士焗明虾,海鲜,25
A79SQW5XT5BHQ,5,简直太赞了,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A3PGZPDXLW87XS,4,非常非常好吃,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A2ER9Q67IVK481,3,味道很正,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
AJ8XUH7ID3P7X,1,还算不错,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
A1TE984TN8LGNC,5,简直太赞了,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
A32IDF7JFAPXAG,4,非常非常好吃,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
ADBMPJGS5558K,3,味道很正,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
ASAV3XIQV052W,5,简直太赞了,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
A2FGEIZ43TPLYJ,5,简直太赞了,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
AXLTHBBKGVW3Y,2,有特色，好吃,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
ASQC6AYDEXZ3,5,简直太赞了,1684881600,B00EZJUDFE,金针菇培根卷,其他,10
A26N6ZLBVTZD1G,1,还算不错,1684881600,B00G2TAAVM,无油型红烧肉,猪肉,20
A23ZRSTO5PIS49,2,有特色，好吃,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
A1J01E9VKEZW1N,5,简直太赞了,1684881600,B00H2E66H8,鱼籽寿司,佐餐,20
A16Z5HMO64FFS7,5,简直太赞了,1684881600,B00H7NDSPC,干炸香菇,烧烤,14
A2ZE09DS7GAE3Q,3,味道很正,1684881600,B00H8BPJTQ,可乐红烧肉,猪肉,19
A3JM187BMZC816,4,非常非常好吃,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A2Q6OHCXOJ7PY5,1,还算不错,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A23ZRSTO5PIS49,3,味道很正,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A308DLBJYG0GGJ,4,非常非常好吃,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A1ICC7LBCB5V1C,3,味道很正,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A3I291BE0RNZCU,5,简直太赞了,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
A2LQ79PS75A5LJ,1,还算不错,1684881600,B00I3MMQYK,奥尔良烤排骨,烧烤,18
A2VKLAGXLNWK82,5,简直太赞了,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
A32IDF7JFAPXAG,5,简直太赞了,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
A3EJBNMM7J96UZ,2,有特色，好吃,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
ASAV3XIQV052W,5,简直太赞了,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
A2VKLAGXLNWK82,3,味道很正,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
A3VS9QJBM5LCSV,4,非常非常好吃,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
A23ZRSTO5PIS49,5,简直太赞了,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
ASTYR9B775ZFN,5,简直太赞了,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
ADBMPJGS5558K,3,味道很正,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
AXLTHBBKGVW3Y,3,味道很正,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
A2VKLAGXLNWK82,2,有特色，好吃,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A3JM187BMZC816,4,非常非常好吃,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A2Q6OHCXOJ7PY5,5,简直太赞了,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A79SQW5XT5BHQ,5,简直太赞了,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A23ZRSTO5PIS49,5,简直太赞了,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A2LQ79PS75A5LJ,5,简直太赞了,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A2Y9A8RR4CAQIX,4,非常非常好吃,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
ADBMPJGS5558K,3,味道很正,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
ASAV3XIQV052W,5,简直太赞了,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A2NRX6PXP2BCM7,5,简直太赞了,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A1V7SMBLM223EX,3,味道很正,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A3DV6NR0078X2E,1,还算不错,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
AXLTHBBKGVW3Y,3,味道很正,1684881600,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
AU6FJZNUULV59,4,非常非常好吃,1684881600,B00IA3TFI2,草莓豆腐奶,饮品,5
A79SQW5XT5BHQ,5,简直太赞了,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
ANCJ0F675T25Z,2,有特色，好吃,1684881600,B00IAKMVHM,咖喱牛肉饭,主食,18
A2FGEIZ43TPLYJ,5,简直太赞了,1684881600,B00APE00H4,红豆南瓜米糊,其他,6
AUYY90XX2GZAB,3,味道很正,1684881600,B00B8P8O9K,冬瓜茶,饮品,6
A1WQS2FTWIO7OG,4,非常非常好吃,1684881600,B0025Z8G4K,炝拌土豆丝,素菜,15
A2RCW3P6S9G0NS,5,简直太赞了,1684881600,B00APE00H4,红豆南瓜米糊,其他,6
A308DLBJYG0GGJ,5,简直太赞了,1684881600,B00BLCHL4Y,烤箱烤肉串,烧烤,18
ACD8I0755OWZH,5,简直太赞了,1684881600,B00BLCHL4Y,烤箱烤肉串,烧烤,18
A2FGEIZ43TPLYJ,5,简直太赞了,1684881600,B00BLCHL4Y,烤箱烤肉串,烧烤,18
A1O3A86NCJJVH8,5,简直太赞了,1684881600,B00BW75MKI,传统锅包肉,猪肉,19
A2N130MGXFSYWB,5,简直太赞了,1684881600,B00B8P8O9K,冬瓜茶,饮品,6
AVUTTF6MN41Z3,4,非常非常好吃,1684881600,B00B8P8O9K,冬瓜茶,饮品,6
AQE2B2QSZG0HY,5,简直太赞了,1684881600,B008JSO21S,澄江藕韵,其他,10
ALD4XF1CEBRDZ,5,简直太赞了,1684881600,B009JARQ3G,土豆片炒肉,猪肉,15
AVR7V60Q4ZR7C,5,简直太赞了,1684881600,B0025Z8G4K,炝拌土豆丝,素菜,15
A7583Q9XB0VP2,4,非常非常好吃,1684881600,B002962RKE,香菇炒西兰花,素菜,15
A1XFCFGZWTI9X3,5,简直太赞了,1684881600,B003L4S0VI,老坛酸菜肥牛,牛肉,28
A1LXFDHH2V42BC,5,简直太赞了,1684881600,B006O2WRHM,丝瓜炒蛋,蛋类,14
A2RCW3P6S9G0NS,4,非常非常好吃,1684881600,B006Z48TZS,手撕茄子,素菜,12
A5NU4JR29NGLC,5,简直太赞了,1684881600,B00899EO9M,酸辣溜土豆丝,素菜,10
AVUTTF6MN41Z3,5,简直太赞了,1684881600,B009RURGHO,香辣肉末土豆,素菜,15
A308DLBJYG0GGJ,5,简直太赞了,1684881600,B00B8P8O9K,冬瓜茶,饮品,6
AOM4KD31R61YK,5,简直太赞了,1684881600,B00C7KXUOE,家常红烧鸡块,鸡肉,16
A308DLBJYG0GGJ,5,简直太赞了,1684881600,B00CDBR1P6,金银瓜条,素菜,10
A27BV8FGSF3F51,4,非常非常好吃,1684881600,B00CDBTQCW,素鱼焗苦瓜,素菜,10
A2N130MGXFSYWB,5,简直太赞了,1684881600,B00CXI81J4,火腩鳗鱼煲,鱼,28
A2VMT89TCSF105,4,非常非常好吃,1684881600,B00DLWQ6O8,清香糯米饭,主食,10
A2TI9JS73ONOIQ,3,味道很正,1684881600,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
A2161MAS1NMMZ3,1,还算不错,1684881600,B00DIX2KFO,腊肉,猪肉,18
A308DLBJYG0GGJ,4,非常非常好吃,1684881600,B0087BJXM0,简易烤五花肉,烧烤,20
A2TI9JS73ONOIQ,2,有特色，好吃,1684881600,B0099JKR6U,黑椒芦笋牛扒,牛肉,24
A2TI9JS73ONOIQ,2,有特色，好吃,1684881600,B00D5OZQUC,清蒸草鱼,鱼,26
A17XZA1L9F1STB,3,味道很正,1684881600,B00FEAZPSS,五香卤牛肉,牛肉,19
A2L0G56BNOTX6S,4,非常非常好吃,1684881600,B00DYZGII6,花椒鱼片,鱼,18
A39IY0JU5JI69G,2,有特色，好吃,1684881600,B00F0CLHQO,老汤酱牛肉,牛肉,22
A1GD1G8XXPRYQ8,3,味道很正,1684881600,B00GBUQXSG,山药汁,其他,8
A1D50VQGCELGK1,5,简直太赞了,1684881600,B00F87ZUYG,大杏仁桃酥,其他,8
A5KKASK7J5YSQ,4,非常非常好吃,1684881600,B00F87ZUYG,大杏仁桃酥,其他,8
A5KKASK7J5YSQ,4,非常非常好吃,1684881600,B00FVS3NFA,话梅番茄,素菜,10
A9V8Z0OL8I16P,5,简直太赞了,1684881600,B00HALOZIA,双笋虾仁,海鲜,22
A2VMT89TCSF105,4,非常非常好吃,1684881600,B00HBJ0HEM,山药肉丸,其他,16
A3U1WCH0Z90RS7,3,味道很正,1684881600,B00HNEBCHG,红烧冬瓜,素菜,12
ARF8WOJWU9VWL,2,有特色，好吃,1684881600,B00HNEBLCC,脆皮日本豆腐,豆制品,10
A1I7VRUFXEBG5Q,5,简直太赞了,1684881600,B00GP6YH8O,樱花饼,饼,9
A3VS9QJBM5LCSV,4,非常非常好吃,1684881600,B00I3MMN4I,红酒炖牛腩,牛肉,34
AQE2B2QSZG0HY,1,还算不错,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
AXLTHBBKGVW3Y,5,简直太赞了,1684881600,B00I3MMTS8,烤猪颈肉,烧烤,26
A79SQW5XT5BHQ,5,简直太赞了,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
AIIIA32OYJ3MP,4,非常非常好吃,1684881600,B00I3MNGCG,洋葱炒鸡蛋,蛋类,10
A2LQ79PS75A5LJ,4,非常非常好吃,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
A3CN9CCJUNIPKT,5,简直太赞了,1684881600,B00GBUQXSG,山药汁,其他,8
ADBMPJGS5558K,3,味道很正,1684881600,B00I3MN74S,咖喱猪肠粉,面,10
A3ATL6R3XOYDXK,5,简直太赞了,1684881600,B007PYFAP4,鲜美盐烤蘑菇,烧烤,14
A1TE984TN8LGNC,5,简直太赞了,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
A2VKLAGXLNWK82,3,味道很正,1684881600,B00I3MNVBW,懒人版红烧肉,猪肉,20
A77O3402CT8AS,5,简直太赞了,1684881600,B00IID0NPI,荠菜鲜肉水饺,其他,14
A1MECEHZHFE5PT,4,非常非常好吃,1684881600,B00IKG21F8,铜锣烧,其他,8
A6J7GN6ZOR085,4,非常非常好吃,1684881600,B003A3PWFW,石锅烧排骨,猪肉,29
ABO2ZI2Y5DQ9T,2,有特色，好吃,1684902400,B009WJXC0U,龙井虾仁,海鲜,30
A328S9RN3U5M68,3,非常非常好吃,1684902400,B009ZQT4G6,烟肉土豆塔,其他,12
AKS9SJTHTU0OM,4,非常非常好吃,1684916800,B007A1DUYA,青菜焖饭,主食,16
A1OXSBQA7Y0QEG,5,简直太赞了,1684916800,B001BXQ97I,秘制辣椒酱,其他,5
AO1Z0TQWCRGL4,5,简直太赞了,1684916800,B007PYFAP4,鲜美盐烤蘑菇,烧烤,14
AKS9SJTHTU0OM,4,非常非常好吃,1684916800,B007A1DSQ0,焖金针,素菜,11
A32T9T9P5AWBIH,3,味道很正,1684916800,B00241ASBO,爆炒脆黄瓜,素菜,12
A35DV0L35Y7J96,2,有特色，好吃,1684916800,B002Z01XOU,凉拌秋葵,佐餐,10
AB1CKA6B849SP,2,有特色，好吃,1684916800,B009AP3HQK,扣三丝,其他,12
A31F1QDS40ADOH,5,简直太赞了,1684916800,B008LUC32E,爆炒孜然鸡心,鸡肉,28
A387BD735MI50R,4,非常非常好吃,1684916800,B008POASKK,生菜包,素菜,9
AB1CKA6B849SP,3,味道很正,1684916800,B008POASKK,生菜包,素菜,9
A2MLZKVFLROON8,5,简直太赞了,1684916800,B0099JKR6U,黑椒芦笋牛扒,牛肉,24
AFF0PUVASB0O1,5,简直太赞了,1684916800,B009K0OL06,豆腐丝拌蒿叶,素菜,13
A2BCJKEK47GW4Q,5,简直太赞了,1684916800,B009FZFONO,高汤,汤品,15
A13R95E7VFYGK1,5,简直太赞了,1684916800,B00AEFVNFC,牛肉炒酸豆角,牛肉,19
AMYPYI4T8BU77,5,简直太赞了,1684916800,B00AA7OI5G,重庆烧鸡公,鸡肉,39
AOZGOFPVAUMTB,3,味道很正,1684916800,B009AP3HQK,扣三丝,其他,12
A3NH7PYU4AD5GA,2,有特色，好吃,1684916800,B009AP3HQK,扣三丝,其他,12
A387BD735MI50R,4,非常非常好吃,1684916800,B005WM5R40,五彩豆腐,豆制品,10
A19ZXK9HHVRV1X,3,有特色，卫生,1684916800,B002TUO2SU,豉油鸡,鸡肉,29
A2EDZH51XHFA9B,3,有特色，卫生,1684916800,B0091P60PY,滇味牛肝菌,牛肉,16
A3HU30P8YYXW1S,5,此味只应天上有！,1684916800,B003NRYJDQ,干煸菜花,素菜,15
A16XRPF40679KG,3,家常菜，还不错,1684916800,B0044BY98K,番茄鱼,鱼,19
A3A4WQL80WOTMH,4,尝过之后，不得不赞,1684916800,B004520KTU,米饭锅巴,主食,15
A1XT8AJB7S9JJG,3,家常菜，还不错,1684916800,B004UP3D8M,鲜虾蒸蛋羹,蛋类,30
A3MWYPZBKL1NJ,2,味道还行,1684916800,B0057AHO7K,香菇鹌鹑蛋,蛋类,15
A262MELD5EJ1EL,5,此味只应天上有！,1684916800,B002SDOI14,风味蒜香烤鸡,烧烤,40
A2GCHG6U8HTVIT,1,不会再试了,1684916800,B003XU02QG,中种培根蛋堡,其他,15
AB7YLOOGG13JB,5,简直太赞了,1684916800,B004FK9CTQ,香辣藕丁,素菜,12
A1S8O80TM89WDT,5,简直太赞了,1684916800,B000UU4IX0,虾粥,主食,19
A132RY3ORH0HD2,5,简直太赞了,1684916800,B000W5NSNE,鲫鱼豆腐汤,鱼,35
A1CA1A1MGW0I3J,5,简直太赞了,1684916800,B00AMBHB2W,兰花豆干,素菜,10
A2A6HEU3U33ZP1,3,味道很正,1684916800,B00CO0LNRS,芫荽拌素鸡,鸡肉,21
A25BG7UPGYODU2,5,简直太赞了,1684916800,B00D9JUWDO,清蒸鲑鱼,鱼,21
AEW205G3VQXYY,3,味道很正,1684916800,B00CHVPEEW,清蒸鲫鱼,鱼,26
ASH07EY7KRVU0,5,简直太赞了,1684916800,B00CO0KMW0,卤猪肝,猪肉,18
ANCKD5NB8KEYQ,5,简直太赞了,1684916800,B00DNUF7KW,糖排,猪肉,20
A338X0EGA7MO2T,4,非常非常好吃,1684916800,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
A3GDA53LMSDQIV,5,简直太赞了,1684916800,B00DBT2QZY,润肺清补凉汤,汤品,20
A25BG7UPGYODU2,4,非常非常好吃,1684916800,B00DDKY4OC,秋梨蛋羹,蛋类,11
A1ZAICJG0SSMM4,5,简直太赞了,1684916800,B00DEJWI2W,腐乳汁煎面饼,饼,8
A1ITC02ET70N89,5,简直太赞了,1684916800,B00AX4QEAS,杭椒牛柳,牛肉,25
AGXO0AH7D1284,5,简直太赞了,1684916800,B003MCOTT6,酸菜鱼,鱼,28
A3GTHJ57R6W5EO,5,简直太赞了,1684916800,B008BQG3RE,土豆焖鸡肉,鸡肉,19
A35O4OEF7UKDB0,4,非常非常好吃,1684916800,B00B8P8O9K,冬瓜茶,饮品,6
A2Z3643FSM4PAQ,2,有特色，好吃,1684916800,B00BENMTKQ,客家白斩鸭,鸭肉,26
A18758S1PUYIDT,3,味道很正,1684916800,B00BENMTKQ,客家白斩鸭,鸭肉,26
AEW205G3VQXYY,2,有特色，好吃,1684916800,B00BN4V2YA,小鸡炖榛蘑,鸡肉,26
A32FLT6GN85XXE,4,非常非常好吃,1684916800,B00BWUGS9E,山药龙骨汤,汤品,35
A338X0EGA7MO2T,1,还算不错,1684916800,B00AX4QEAS,杭椒牛柳,牛肉,25
A1SZ79VJ1J3ORC,5,简直太赞了,1684916800,B009C46UEK,桂花糯米藕,其他,10
A3GDA53LMSDQIV,5,简直太赞了,1684916800,B009CP7SQI,笋干炖鸡,鸡肉,26
A26JCLCDK5AY2O,4,非常非常好吃,1684916800,B003UU1UTC,爆炒猪肝,猪肉,29
A3UWEW443U3WJ5,5,简直太赞了,1684916800,B003UU1UTC,爆炒猪肝,猪肉,29
A1N1VXHVHA9RNC,3,味道很正,1684916800,B004LK8K66,红烧鲳鱼,鱼,29
A2MOIORZE53NL8,1,还算不错,1684916800,B006VEFUJA,蒜子烧鳗鱼,烧烤,20
A11HHF5NYWT4HG,4,非常非常好吃,1684916800,B0025Z8G4K,炝拌土豆丝,素菜,15
A26JCLCDK5AY2O,5,简直太赞了,1684916800,B0025Z8G4K,炝拌土豆丝,素菜,15
A1DQB0L261SXCZ,5,简直太赞了,1684916800,B005DJRD80,西兰花炒山药,素菜,16
A3S9Q287BYKZ91,5,简直太赞了,1684916800,B008BQ8VOC,五香鱼柳,鱼,30
A2YNS4MH9MYKYY,5,简直太赞了,1684916800,B008EQHT4M,金枪鱼饭团子,其他,26
AZ5KYEBKMXT4F,2,有特色，好吃,1684916800,B007HGY0S8,泡菜肥牛炒饭,主食,15
A33JERZ7II2BGM,4,非常非常好吃,1684916800,B00CNB2UKW,豆子炒杂菜,素菜,9
A2A6HEU3U33ZP1,3,味道很正,1684916800,B00CO0LNIM,魔芋瓜条,素菜,8
AEW205G3VQXYY,3,味道很正,1684916800,B00D6BQ068,圣诞烤鸡,烧烤,24
ALNA3TWQWV0UW,5,简直太赞了,1684916800,B00D9JUWDO,清蒸鲑鱼,鱼,21
AEGLOCFC8H9WY,5,简直太赞了,1684916800,B006Z48TZS,手撕茄子,素菜,12
A39YKEKCLUVL0L,1,还算不错,1684916800,B00978M72U,咖喱鸡腿饭,主食,16
AEW205G3VQXYY,3,味道很正,1684916800,B00ATLJYL6,海带结烧肉,猪肉,20
A1XT8AJB7S9JJG,4,非常非常好吃,1684916800,B00D8VS7GC,干煸牛肉丝,牛肉,18
A2IPJU07ZEDQXR,5,简直太赞了,1684916800,B003NRYJDQ,干煸菜花,素菜,15
AK5G4AS04PYT8,4,非常非常好吃,1684916800,B007JF8G9Q,蚝油鸡粒炒饭,主食,15
AWLJ6NSGM5S4H,5,简直太赞了,1684916800,B008JSO21S,澄江藕韵,其他,10
ANSYDHKDV11HW,5,简直太赞了,1684916800,B008JSO21S,澄江藕韵,其他,10
A9LS1JPIZHK4S,5,简直太赞了,1684916800,B008ZXSUO2,傣族泡酸鸡脚,鸡肉,20
A1GSAKFBZ7US33,3,味道很正,1684916800,B0091P60PY,滇味牛肝菌,牛肉,16
A3RGKZDG98G3SN,5,简直太赞了,1684916800,B009GX6F10,烤黄瓜,烧烤,10
A3GDA53LMSDQIV,5,简直太赞了,1684916800,B009IJJ5B4,尖椒干豆腐,豆制品,12
A3GDA53LMSDQIV,4,非常非常好吃,1684916800,B009K0ZGJQ,豆腐皮烤菜卷,素菜,13
A3MD4IPLUUBQ38,1,还算不错,1684916800,B009GEAWOU,五香熏鱼,鱼,20
AWR1XFLN3HSYQ,3,味道很正,1684916800,B009ZQGL5I,培根秋葵卷,其他,12
A338ZJ8F0K1F43,5,简直太赞了,1684916800,B000I9S5BE,红烧日本豆腐,其他,15
A1WYAOUIIKBI3N,5,简直太赞了,1684916800,B000I9S5BE,红烧日本豆腐,其他,15
A2W74NQWD4NWCO,5,简直太赞了,1684916800,B000JQYE4I,平底锅鸡蛋卷,蛋类,11
AD4FHGSYV8Y0E,5,简直太赞了,1684916800,B000P56MYS,红酒焖洋葱,素菜,18
AEGLOCFC8H9WY,5,简直太赞了,1684916800,B000UU4IX0,虾粥,主食,19
A3RGKZDG98G3SN,5,简直太赞了,1684916800,B000UVUMDO,奶香玉米饼,素菜,15
AD4FHGSYV8Y0E,5,简直太赞了,1684916800,B000JQYE4I,平底锅鸡蛋卷,蛋类,11
ANX5EWEO7Q42S,4,非常非常好吃,1684916800,B000OJFV3S,橙汁鸡球,鸡肉,36
AK5G4AS04PYT8,5,简直太赞了,1684916800,B001NJO792,香煎华子鱼,鱼,35
AAXX7T6L68ZI0,4,非常非常好吃,1684916800,B002N4QCTE,景颇族鬼鸡,鸡肉,50
AK5G4AS04PYT8,5,简直太赞了,1684916800,B0032UQR70,油泼秋葵,佐餐,10
A3KJ5PP49UTGB8,5,简直太赞了,1684916800,B002Y0TGOU,毛豆肉丁,猪肉,25
A10072IQFY9167,5,简直太赞了,1684916800,B0036DCJKW,白玉虾仁豆腐,海鲜,25
A2KUUIJ52MWDAS,2,有特色，好吃,1684916800,B003RRW3BC,洋葱爆炒猪肝,猪肉,22
A3RPFXD8A1DYWK,2,有特色，好吃,1684916800,B003VKMZI6,鲜肉馄饨,猪肉,19
A2CPQIERPINS9M,5,简直太赞了,1684916800,B003XU02QG,中种培根蛋堡,其他,15
A1953JU9TT4654,5,简直太赞了,1684916800,B004BHEC8O,手撕包菜,素菜,10
A1BZ2FBH0M2E0U,5,简直太赞了,1684916800,B004MWZLYC,蔬菜烤鱼,鱼,19
A3S9Q287BYKZ91,5,简直太赞了,1684916800,B008947J8U,山楂肉片,猪肉,16
A3EXWV8FNSSFL6,4,非常非常好吃,1684916800,B008RUCX3M,香辣烤鱼,烧烤,24
A3NHQ0Y72L8YG6,5,简直太赞了,1684916800,B00C7KXUOE,家常红烧鸡块,鸡肉,16
A3573A5Y7U5AS4,5,简直太赞了,1684916800,B000VU4GW2,香辣土豆,素菜,12
A2EIIWDEJEQ1CL,3,味道很正,1684916800,B003HIC3ZW,三杯鸡,鸡肉,35
AXRGYVS0G2IB6,4,非常非常好吃,1684916800,B003MCOTT6,酸菜鱼,鱼,28
A1M6IFKWWT5KW8,5,简直太赞了,1684916800,B003NRVE6Q,干锅排骨,猪肉,35
A1M6IFKWWT5KW8,5,简直太赞了,1684916800,B003NRWVMC,云耳煸菜花,素菜,15
A2KUUIJ52MWDAS,5,简直太赞了,1684916800,B004MWZLYC,蔬菜烤鱼,鱼,19
ANX5EWEO7Q42S,3,味道很正,1684916800,B003YF84MY,卤五花肉,猪肉,29
AZWFKYXA6ZAV9,3,味道很正,1684916800,B004126A1G,老上海熏鱼,鱼,35
A338X0EGA7MO2T,4,非常非常好吃,1684916800,B0041R9PX6,鲜虾罗勒意面,面,15
A170UXQQ56AHO4,3,味道很正,1684916800,B0044BY98K,番茄鱼,鱼,19
A2EIIWDEJEQ1CL,5,简直太赞了,1684916800,B004D8JQ4Q,红烧鸡翅根,鸡肉,28
A39E0S71K99SQ7,3,味道很正,1684916800,B004H3N6DO,蛤蜊海鲜汤,汤品,49
A19CXQPHO9E5ZT,5,简直太赞了,1684916800,B004HY87C8,五彩金针菇,素菜,14
A2HLMXUSTCSK8N,4,非常非常好吃,1684916800,B004VJQ7F8,红烧鸡爪,鸡肉,25
A3KYU1FT5ONJD2,4,非常非常好吃,1684916800,B00524HBY2,香辣可乐鸡腿,鸡肉,19
A339ST0POMIDOA,5,简直太赞了,1684916800,B005544TRQ,XO酱拌荷兰豆,素菜,10
A338ZJ8F0K1F43,4,非常非常好吃,1684916800,B005CRVDR0,炖蛋,蛋类,12
A2YWNPJ1XGYGIY,5,简直太赞了,1684916800,B005DJRD80,西兰花炒山药,素菜,16
A3QOAMPGLUJJ0J,5,简直太赞了,1684916800,B004TJRCNG,香煎里脊葱卷,猪肉,15
A3NH4G8E5GOE11,4,非常非常好吃,1684916800,B0055MQUM0,椒盐五花肉,猪肉,28
A8UY3MA5ZE7DF,4,非常非常好吃,1684916800,B005CRVDR0,炖蛋,蛋类,12
A3NZBGWIPLXVO7,2,有特色，好吃,1684916800,B000ZU1KMW,四季豆回锅肉,猪肉,29
A2J390C4POFE4G,3,味道很正,1684916800,B00DNUF7KW,糖排,猪肉,20
AIXDCBQ1C2S1S,5,简直太赞了,1684916800,B009AP2G26,银鱼煎蛋,蛋类,17
A2AEBA6DE5OUAP,5,简直太赞了,1684916800,B00D5OZQUC,清蒸草鱼,鱼,26
A16QODENBJVUI1,4,很美味，推荐品尝,1684952000,B000W4WD40,东江酿豆腐,豆制品,10
A2R1HAXRNU0QX7,4,很美味，推荐品尝,1684952000,B000JO9JHW,番茄土豆丝,素菜,10
